FK Senica,MFK Ružomberok,20.05.2015,19:00,FK Senica,4,2,"Róbert Pillár (45), Jan Kalabiška (51), Filip Hlohovský (69), Tomáš Komara (90), Pavol Masaryk (85), Pavol Masaryk (88)","Martin  Privrel (57), Jan  Kalabiška (82), Martin  Boszorád (33), Martin  Nagy (87)",
MŠK Žilina,ŠK Slovan Bratislava ,20.05.2015,20:15,Štadión MŠK Žilina,1,2,"Miroslav Káčer (22), Milan Škriniar (vl) (72), Marko Milinkovič (82)","Tomáš  Hučko (62), Nicolas Ezequiel  Gorosito (32), Kornel  Saláta (59)",
AS Trenčín,FC Tatran Prešov,02.10.2016,17:30,Štadión Sihoť,1,1,"Rangelo Janga (71), Dávid Leško (40)","Aliko Mohammad  Bala (52), Ján  Dzurík (66), Dávid  Keresteš (90)",
FC VSS Košice,FK Senica,23.05.2015,17:15,Lokomotíva Košice - Čermeľ,1,1,"Zoltán Žebík (25), Róbert Pillár (77)","Tomáš  Huk (83), Erik  Pačinda (85), Denis  Ventúra (67), Filip  Hlohovský (88)",
FC Spartak Trnava,FK Dukla Banská Bystrica,23.05.2015,17:15,ViOn Aréna,3,1,"Ján Vlasko (16), Erik Sabo (pen) (23), Martin Mikovič (85), Jozef Rejdovian (90)","Martin  Tóth (28), Jose David  Casado Garcia (56), Milan  Bortel (78), Milovan  Kapor (17), Marián  Had (60)",Patrik  Vajda (22)
Spartak Myjava,MFK Ružomberok,23.05.2015,17:15,Spartak  Myjava,1,1,"Erik Daniel (5), Martin Boszorád (38)","Denis  Švec (40), Radoslav  Ciprys (73), Štefan  Zošák (43), Tomáš  Gerát (58)",
AS Trenčín,MŠK Žilina,23.05.2015,17:15,Štadión Sihoť,0,1,Matej Jelić (87),"Milan  Rundič (79), Viktor  Pečovský (40), Miroslav  Káčer (59), László  Bénes (68), Lukáš  Čmelík (89)",
ŠK Slovan Bratislava ,FC ViOn Zlaté Moravce - Vráble,23.05.2015,17:15,Pasienky,1,0,Karol Mészáros (55),"František  Kubík (70), Karol  Mészáros (77), Branislav  Niňaj (89), Peter  Mazan (33), Kamil  Karaš (63), Július  Szöke (69), Armando  Mance (84)",
FK Železiarne Podbrezová,FC DAC 1904 Dunajská Streda,23.05.2015,17:15,Brezno - mestský štadión,2,3,"Ľuboš Kupčík (20), Peter Nworah (75), Ákos Szarka (55), Ákos Szarka (64), Jakub Brašeň (77)","Peter  Gal Andrezly (30), Blažej  Vaščak (90), Peter  Štepanovský (31), Jakub  Brašeň (37), Otto  Szabo (82)",
MŠK Žilina,FC Spartak Trnava,30.05.2015,17:15,Štadión MŠK Žilina,3,0,"Matej Jelić (51), Matej Jelić (65), Jaroslav Mihalík (67)","Miroslav  Káčer (17), Bojan  Letič (34), Jaroslav  Mihalík (67), Jakub  Paur (69), Erik  Sabo (17), Cleber Silva  Nascimento (19), Martin  Mikovič (20), Ján  Vlasko (70)",
FC ViOn Zlaté Moravce - Vráble,AS Trenčín,30.05.2015,17:15,ViOn Aréna,1,3,"Peter Orávik (90), Jairo De Macedo Da Silva (12), Kingsley Madu (53), Lukáš Skovajsa (82)","Tomáš  Mikinič (67), Toni  Tipurić (88), Lukáš  Skovajsa (90)",
Spartak Myjava,FC VSS Košice,30.05.2015,17:15,Spartak  Myjava,1,1,"Štefan Pekár (5), Miroslav Viazanko (73)","Marek  Kuzma (40), Erik  Daniel (69), Nermin  Haskič (44), František  Vancák (65), Miroslav  Viazanko (79)",
FK Dukla Banská Bystrica,MFK Ružomberok,30.05.2015,17:15,Štadión SNP Štiavničky,1,2,"Marek Šovčík (61), Pavol Masaryk (3), Martin Nagy (66)","Andrej  Lovás (60), Antonín  Rosa (64), Ivan  Kotora (86)",
MFK Zemplín Michalovce,AS Trenčín,15.10.2016,17:00,Mestský futbalový štadión,2,0,"Igor Žofčák (31), Emmanuel Mensah (45)","Milan  Šimčák (54), James  Lawrence (21), Martin  Šulek (42), Jeffrey  Ket (49)",Reuben  Gabriel (29)
FK Senica,FK Železiarne Podbrezová,30.05.2015,17:15,FK Senica,3,0,"Róbert Pillár (27), Jan Kalabiška (61), Jan Kalabiška (84)","Blažej  Vaščak (63), Juraj  Hovančík (72)",Blažej  Vaščak (63)
FC DAC 1904 Dunajská Streda,ŠK Slovan Bratislava ,30.05.2015,17:15,MOL Aréna,0,3,"Marko Milinkovič (10), Karol Mészáros (48), František Kubík (54)","Ľubomír  Michalík (47), Branislav  Ľupták (56), Timotej  Záhumenský (33), Marko  Milinkovič (61)",
ŠK Slovan Bratislava ,FC DAC 1904 Dunajská Streda,12.07.2013,19:30,Pasienky,1,1,"Pavel Fořt (50), Branislav Fodrek (41)","Mamadou  Bagayoko (19), Erik  Grendel (52), Tomáš  Huber (35), Andrej  Fišan (37), Peter  Majerník (86), Branislav  Fodrek (87)",
Spartak Myjava,FK Dukla Banská Bystrica,12.07.2013,20:00,Spartak  Myjava,0,4,"Fabián Slančík (8), Pavol Jurčo (40), Pavol Jurčo (43), Fabián Slančík (57)","Pavol  Kosík (47), Matej  Podstavek (20), Matúš  Turňa (26)",
FC VSS Košice,FC ViOn Zlaté Moravce - Vráble,13.07.2013,17:00,Lokomotíva Košice - Čermeľ,2,0,"Miroslav Viazanko (29), Oumar Diaby (90)","Martin  Bukata (27), Peter  Farkaš (58)",
AS Trenčín,FC Nitra,13.07.2013,17:30,Štadión Sihoť,4,0,"Samuel Štefánik (48), Adi Fanendo (53), Adi Fanendo (62), Adi Fanendo (72)",Marián  Kolmokov (46),
FK Senica,FC Spartak Trnava,13.07.2013,19:30,FK Senica,2,1,"Juraj Piroska (45), Jaroslav Diviš (65), Martin Klabník (87)","Cristovam Roberto  Ribeiro Da Silva (18), Michal  Šulla (43), Jan  Kalabiška (56), Erik  Sabo (14), Jozef  Adámik (57), Martin  Mikovič (68)",
MFK Ružomberok,MŠK Žilina,14.07.2013,18:30,MFK Ružomberok,2,2,"Tomáš Ďubek (12), Leandre Gael Tawamba Kana (90), Viktor Pečovský (37), Róbert Pich (49)",Jozef  Piaček (90),
FC ViOn Zlaté Moravce - Vráble,MFK Ružomberok,19.07.2013,19:30,ViOn Aréna,1,3,"Samir Nurkovič (10), Tomáš Ďubek (41), Leandre Gael Tawamba Kana (43), Tomáš Ďubek (47)","Samir  Nurkovič (31), Patrik  Pavlenda (90)",
FC Nitra,Spartak Myjava,20.07.2013,19:30,"FC Nitra, a.s.",0,1,Peter Šulek (51),"Miloš  Šimončič (25), Martin  Hala (58), Marián  Kolmokov (61), Cleber Silva  Nascimento (76), Petr  Kaspřák (90), Vladimír  Kukoľ (5)",Vladimír  Kukoľ (23)
FC Spartak Trnava,FK Železiarne Podbrezová,15.10.2016,17:00,Štadión Antona Malatinského,0,2,"Endy Opoku Bernadina (50), Miroslav Viazanko (73)","Oliver  Janso (28), Lukáš  Greššák (85), Pavol  Šafranko (54), Kamil  Kuzma (69), Martin  Kuciak (79)",
FK Dukla Banská Bystrica,FC VSS Košice,20.07.2013,19:30,Štadión SNP Štiavničky,1,0,Pavol Jurčo (36),"Saša  Savić (45), Pavol  Jurčo (58), Peter  Šinglár (63), Miroslav  Viazanko (71)",
FC DAC 1904 Dunajská Streda,MŠK Žilina,21.07.2013,18:00,MOL Aréna,0,1,Jozef Piaček (43),"Miroslav  Sedlák (82), Matej  Jelić (32), Jozef  Piaček (79), Tomáš  Hučko (86)",
FC Spartak Trnava,AS Trenčín,21.07.2013,18:00,Štadión Antona Malatinského,2,1,"Martin Mikovič (55), Roman Procházka (57), Adi Fanendo (75)","Marek  Janečka (28), Ján  Vlasko (66), Srđan  Grabež (67), Ramon  Rodrigues Da Silva (27), Gino  van Kessel (56), Adi  Fanendo (84)","Kamil  Kuzma (2), Aldo  Baez (32), Adi  Fanendo (84)"
ŠK Slovan Bratislava ,FK Senica,21.08.2013,19:00,Pasienky,1,0,Pavel Fořt (45),"Mamadou  Bagayoko (10), Juraj  Halenár (33), Milan  Jirásek (24), Michal  Habánek (76), Martin  Zeman (90)",
FC VSS Košice,FC Nitra,27.07.2013,17:00,Lokomotíva Košice - Čermeľ,4,2,"Boris Sekulič (29), Erik Pačinda (51), Miroslav Viazanko (56), Ondrej Duda (73), Henrich Benčík (40), Henrich Benčík (90)","Erik  Pačinda (51), Ondrej  Duda (80), Marián  Kolmokov (16), Vratislav  Gajdoš (27), Petr  Kaspřák (32), Martin  Hala (54)",
MFK Ružomberok,FK Dukla Banská Bystrica,27.07.2013,18:30,MFK Ružomberok,2,1,"Miloš Lačný (41), Mário Almaský (75), Pavol Jurčo (84)","Goran  Adamović (56), Michal  Janec (76), Ján  Nosko (53), Matej  Podstavek (89)",
Spartak Myjava,FC Spartak Trnava,27.07.2013,19:30,Spartak  Myjava,6,2,"Martin Černáček (13), Štefan Pekár (19), Peter Šulek (25), Peter Sládek (41), Peter Šulek (60), Erik Daniel (90), Andrej Hodek (9), Peter Štepanovský (26)","Roman  Častulín (54), Filip  Lukšík (75), Martin  Tóth (29), Peter  Štepanovský (59), Marek  Janečka (90)",
MŠK Žilina,FC ViOn Zlaté Moravce - Vráble,28.07.2013,17:30,Štadión MŠK Žilina,3,1,"Róbert Pich (pen) (47), Tomáš Hučko (63), Matej Jelić (78), Patrik Sabo (84)","Marek  Zuziak (90), Luis Fernando  Furtado (10), Peter  Orávik (28), Samir  Nurkovič (34), Patrik  Pavlenda (46), Michal  Obročník (70)",
AS Trenčín,ŠK Slovan Bratislava ,28.07.2013,18:00,Štadión Sihoť,4,2,"Karol Mondek (61), Tomáš Malec (77), Tomáš Malec (85), Tomáš Malec (90), Juraj Halenár (49), Karol Mészáros (64)","Aldo  Baez (48), Samuel  Štefánik (90), Jiří  Kladrubský (90)",
FK Senica,FC DAC 1904 Dunajská Streda,28.07.2013,19:30,FK Senica,4,0,"Juraj Piroska (pen) (50), Hiago De Oliveira (52), Milan Jirásek (76), Alexander Jakubov (86)","Juraj  Križko (53), Jaroslav  Diviš (69), Marek  Božoň (5), Branislav  Fodrek (48), Lukáš  Beňo (49), Peter  Majerník (50), Branislav  Obžera (83)",
FC Tatran Prešov,MFK Ružomberok,15.10.2016,17:00,1.FC  TATRAN   PREŠOV,2,1,"Peter Katona (19), Ashiru Musefiu Olasunkanmi (53), Kristián Kolčák (17)","Patrik  Jacko (26), Miloš  Lačný (39), Kristián  Kolčák (65)",
FC Nitra,MFK Ružomberok,02.08.2013,19:30,"FC Nitra, a.s.",3,3,"Cleber Silva Nascimento (33), Cleber Silva Nascimento (pen) (62), Boris Turčák (70), Miloš Lačný (27), Leandre Gael Tawamba Kana (45), Peter Mičic (vl) (90)","Martin  Boszorád (17), Cleber Silva  Nascimento (36), Henrich  Benčík (58), Miloš  Lačný (27), Goran  Adamović (62), Tomáš  Ďubek (64)",
FC DAC 1904 Dunajská Streda,FC ViOn Zlaté Moravce - Vráble,03.08.2013,17:00,MOL Aréna,0,1,Martin Pribula (90),"Stanislav  Velický (28), Miroslav  Sedlák (64), Peter  Majerník (90), Peter  Mazan (19), Peter  Orávik (54), Michal  Obročník (70)",
FC Spartak Trnava,FC VSS Košice,03.08.2013,17:30,Štadión Antona Malatinského,0,0,,Erik  Sabo (47),
ŠK Slovan Bratislava ,Spartak Myjava,04.08.2013,19:30,Pasienky,5,0,"Karol Mészáros (29), Seydouba Soumah (45), Pavel Fořt (50), Mamadou Bagayoko (54), Lester Stefan Peltier (90)","Nicolas Ezequiel  Gorosito (39), Peter  Sládek (58), Roman  Častulín (69)",
FK Senica,AS Trenčín,04.08.2013,19:30,FK Senica,3,1,"Milan Jirásek (54), Juraj Piroska (60), Jaroslav Diviš (63), Tomáš Malec (84)","Jaroslav  Diviš (76), Milan  Rundič (39)",
FK Dukla Banská Bystrica,MŠK Žilina,04.08.2013,19:30,Štadión SNP Štiavničky,3,3,"Jakub Brašeň (53), Jakub Považanec (70), Fabián Slančík (78), Serge Ognadon Akakpo (14), Issiaka Babatounde Bello (41), Ernest Mabouka (77)","Ján  Nosko (57), Martin  Chrien (87), Matej  Jelić (72), Jozef  Piaček (75)",
MFK Ružomberok,FC Spartak Trnava,10.08.2013,18:00,MFK Ružomberok,3,2,"Leandre Gael Tawamba Kana (40), Peter Maslo (58), Leandre Gael Tawamba Kana (84), Erik Sabo (47), Ján Chovanec (60)","Miloš  Lačný (6), Goran  Adamović (36), Tomáš  Ďubek (39), Lukáš  Greššák (42), Srđan  Grabež (34)",Miloš  Lačný (17)
FC ViOn Zlaté Moravce - Vráble,FK Dukla Banská Bystrica,10.08.2013,19:30,ViOn Aréna,0,0,,"Adrián  Candrák (35), Jakub  Brašeň (52), Branislav  Ľupták (71), Pavol  Jurčo (86)",
Spartak Myjava,FK Senica,10.08.2013,20:00,Spartak  Myjava,2,2,"Štefan Pekár (37), Ľubomír Urgela (62), Petr Pavlík (42), Juraj Piroska (47)","Lukáš  Pellegrini (45), Pavol  Kosík (52), Peter  Sládek (71), Jan  Kalabiška (35), Jaroslav  Diviš (39), Juraj  Piroska (45)",Tomáš  Bruško (45)
AS Trenčín,FC DAC 1904 Dunajská Streda,11.08.2013,17:30,Štadión Sihoť,6,0,"Samuel Štefánik (pen) (13), Karol Mondek (14), Adi Fanendo (22), Adi Fanendo (31), Adi Fanendo (45), Gino van Kessel (65)",,Tomáš  Belic (9)
FC DAC 1904 Dunajská Streda,MŠK Žilina,15.10.2016,20:33,NTC Senec,0,6,"Miroslav Káčer (10), Yusuf Otubanjo (18), Michal Škvarka (30), Nikolas Špalek (32), Filip Hlohovský (75), Yusuf Otubanjo (82)","Noe Achille  Kwin Amban (57), Miroslav  Káčer (57)",
FC VSS Košice,ŠK Slovan Bratislava ,11.08.2013,17:30,Lokomotíva Košice - Čermeľ,0,1,Branislav Niňaj (58),"Peter  Šinglár (31), Miroslav  Viazanko (83), Darko  Tofiloski (90), Igor  Žofčák (31), Karol  Mészáros (81), Matúš  Putnocký (86), Juraj  Halenár (89), Lester Stefan  Peltier (90)",
MŠK Žilina,FC Nitra,11.08.2013,17:30,Štadión MŠK Žilina,4,4,"Viktor Pečovský (6), Róbert Pich (pen) (65), Matej Jelić (82), Róbert Pich (86), Vratislav Gajdoš (2), Boris Turčák (23), Miloš Šimončič (28), Henrich Benčík (74)","Eric  Barosso Sanchez (64), Petr  Kaspřák (90), Miloš  Šimončič (90)",
FC Spartak Trnava,MŠK Žilina,17.08.2013,17:00,Štadión Antona Malatinského,1,0,Andrej Hodek (48),"Marek  Janečka (45), Srđan  Grabež (66), Matej  Jelić (85), Dávid  Guba (90)",
FC DAC 1904 Dunajská Streda,FK Dukla Banská Bystrica,17.08.2013,17:00,MOL Aréna,1,1,"Muris Mesanović (47), Branislav Ľupták (9)","Peter  Majerník (41), Tomáš  Huber (45), Lukáš  Beňo (63), Branislav  Fodrek (72), Stanislav  Velický (81), Matúš  Turňa (40), Michal  Faško (52), Ján  Nosko (70), Dionatan Do Nascimento  Teixeira (85)",
AS Trenčín,Spartak Myjava,17.08.2013,17:30,Štadión Sihoť,2,3,"Samuel Štefánik (pen) (5), Samuel Štefánik (66), Peter Sládek (48), Štefan Pekár (71), Milan Ferenčík (79)","Karol  Mondek (43), Ramon  Rodrigues Da Silva (63), Martin  Černáček (4), Vladimír  Kukoľ (74), Peter  Sládek (84), Milan  Ferenčík (90)",
FK Senica,FC VSS Košice,17.08.2013,19:30,FK Senica,1,0,Jan Kalabiška (44),"Jan  Kalabiška (90), Miroslav  Viazanko (58), Juraj  Hovančík (76)",
FC Nitra,FC ViOn Zlaté Moravce - Vráble,17.08.2013,19:30,"FC Nitra, a.s.",2,3,"Marek Dubeň (85), Eric Barosso Sanchez (90), Martin Pribula (7), Peter Orávik (58), Martin Pribula (63)","Miloš  Šimončič (28), Vratislav  Gajdoš (55), Henrich  Benčík (77), Matúš  Paukner (88)",
ŠK Slovan Bratislava ,MFK Ružomberok,18.08.2013,19:00,Pasienky,3,2,"Pavel Fořt (14), Igor Žofčák (41), Juraj Halenár (49), Tomáš Ďubek (63), Leandre Gael Tawamba Kana (79)",Štefan  Zošák (5),
FC ViOn Zlaté Moravce - Vráble,FC Spartak Trnava,23.08.2013,19:30,ViOn Aréna,2,0,"Lukáš Kováč (10), Michal Pintér (16)","Peter  Chrappan (42), Srđan  Grabež (49), Martin  Mikovič (63), Oliver  Augustini (90)",
Spartak Myjava,FC DAC 1904 Dunajská Streda,23.08.2013,20:00,Spartak  Myjava,4,1,"Vladimír Kukoľ (28), Filip Lukšík (53), Matej Siva (66), Roman Častulín (78), Matej Siva (vl) (72)","Miroslav  Sedlák (6), Lukáš  Beňo (35)",Pavol  Kosík (17)
AS Trenčín,FK Senica,23.07.2016,19:00,Štadión Sihoť,3,0,"Rabiu Ibrahim (23), Jakub Holúbek (27), Samuel Kalu Ojim (81)",David  Březina (90),
ŠK Slovan Bratislava ,FK Senica,16.10.2016,17:30,Pasienky,2,0,"Seydouba Soumah (pen) (43), Lesley De Sa (90)","Vernon  De Marco Morlacchi (70), Mitchell  Schet (71), Paul  Quaye (81)",
FC VSS Košice,AS Trenčín,24.08.2013,17:00,Lokomotíva Košice - Čermeľ,0,1,Jakub Holúbek (53),"Erik  Pačinda (31), Martin  Bukata (67), Juraj  Hovančík (74), Haris  Hajradinović (30), Peter  Kleščík (35), Aldo  Baez (37), Peter  Čögley (69)",
MFK Ružomberok,FK Senica,24.08.2013,17:30,MFK Ružomberok,1,1,"Adam Zreľák (79), Juraj Piroska (35)","Martin  Nagy (54), Michal  Janec (64), Miloš  Lačný (87), Juraj  Piroska (20), Jaroslav  Diviš (22), Michal  Šulla (56), Martin  Zeman (90)",
FK Dukla Banská Bystrica,FC Nitra,24.08.2013,19:30,Štadión SNP Štiavničky,4,0,"Matej Podstavek (19), Dionatan Do Nascimento Teixeira (24), Jakub Považanec (60), Fabián Slančík (90)","Pavol  Jurčo (64), Eric  Barosso Sanchez (29), Cleber Silva  Nascimento (45), Petr  Kaspřák (62), Boris  Turčák (78)",
MŠK Žilina,ŠK Slovan Bratislava ,24.08.2013,19:30,Štadión MŠK Žilina,2,0,"Róbert Pich (14), Róbert Pich (59)","Pavel  Fořt (64), Mamadou  Bagayoko (65)",
FK Senica,MŠK Žilina,30.08.2013,18:00,FK Senica,2,1,"Juraj Piroska (5), Milan Jirásek (65), Michal Škvarka (31)","Róbert  Pich (34), Dávid  Guba (71)",Jozef  Piaček (68)
FC Spartak Trnava,FK Dukla Banská Bystrica,31.08.2013,17:00,Štadión Antona Malatinského,2,1,"Ján Vlasko (77), Ján Vlasko (88), Pavol Jurčo (35)","Matic  Maruško (73), Ján  Vlasko (88), Jakub  Považanec (63), Dominik  Rodinger (66)",Ján  Nosko (46)
FC DAC 1904 Dunajská Streda,FC Nitra,31.08.2013,17:00,MOL Aréna,1,0,Ákos Szarka (51),"Peter  Majerník (90), Peter  Mičic (28)",
AS Trenčín,MFK Ružomberok,31.08.2013,17:30,Štadión Sihoť,0,1,Leandre Gael Tawamba Kana (19),"Aldo  Baez (22), Haris  Hajradinović (31), Štefan  Zošák (27), Milorad  Nikolić (90)",
Spartak Myjava,FC VSS Košice,31.08.2013,20:00,Spartak  Myjava,1,0,Peter Kuračka (76),"Tomáš  Marček (37), Martin  Černáček (90), Ondrej  Duda (51), Peter  Šinglár (59)","Tomáš  Marček (49), Peter  Bašista (90)"
ŠK Slovan Bratislava ,FC ViOn Zlaté Moravce - Vráble,01.09.2013,17:30,Pasienky,2,0,"Marko Milinkovič (32), Pavel Fořt (41)","Jiří  Kladrubský (50), Martin  Kuciak (27), Peter  Mazan (65), Peter  Chrappan (75)",
MFK Ružomberok,MŠK Žilina,22.10.2016,17:00,MFK Ružomberok,0,2,"Filip Hlohovský (27), Michal Škvarka (64)","Šimon  Kupec (68), Dominik  Kružliak (77), Ernest  Mabouka (84)",
FC Nitra,FC Spartak Trnava,13.09.2013,17:30,"FC Nitra, a.s.",0,1,Andrej Hodek (48),"Boris  Turčák (37), Eric  Barosso Sanchez (83), Marek  Janečka (8)",
FC VSS Košice,FC DAC 1904 Dunajská Streda,14.09.2013,14:30,Lokomotíva Košice - Čermeľ,4,1,"Ondrej Duda (45), Erik Pačinda (47), Erik Pačinda (55), Erik Pačinda (63), Peter Majerník (73)","Dávid  Hudák (17), Martin  Matúš (19), Gabriel  Vitorio Da Silva (34), Noe Achille  Kwin Amban (43), Ákos  Szarka (67), Clovis Guy  Adiaba Bondoa (84)",
FK Dukla Banská Bystrica,ŠK Slovan Bratislava ,14.09.2013,17:30,Štadión SNP Štiavničky,2,4,"Fabián Slančík (2), Pavol Jurčo (45), Jiří Kladrubský (17), Róbert Vittek (44), Juraj Halenár (51), Dionatan Do Nascimento Teixeira (vl) (71)","Branislav  Ľupták (45), Fabián  Slančík (87), Marko  Milinkovič (59), Igor  Žofčák (72), Martin  Vrablec (74)",
MŠK Žilina,AS Trenčín,14.09.2013,17:30,Štadión MŠK Žilina,1,3,"Serge Ognadon Akakpo (19), William Alves de Oliveira (45), Tomáš Malec (61), Haris Hajradinović (80)","Denis  Vavro (11), Haris  Hajradinović (22), Peter  Čögley (61), Gino  van Kessel (75)",Denis  Vavro (23)
FC ViOn Zlaté Moravce - Vráble,FK Senica,14.09.2013,17:30,ViOn Aréna,2,2,"Lukáš Szabó (57), Ľubomír Bernáth (80), Juraj Piroska (pen) (32), Jaroslav Diviš (75)",Peter  Orávik (78),
MFK Ružomberok,Spartak Myjava,14.09.2013,17:30,MFK Ružomberok,0,3,"Lukáš Pellegrini (6), Pavol Kosík (54), Pavol Kosík (81)",Lukáš  Pellegrini (51),
FC VSS Košice,MFK Ružomberok,17.09.2013,15:30,Lokomotíva Košice - Čermeľ,2,2,"Ondrej Duda (2), Nermin Haskič (73), Miloš Lačný (58), Leandre Gael Tawamba Kana (90)","Peter  Kavka (29), Ondrej  Duda (38), Boris  Sekulič (45), Oumar  Diaby (56), Juraj  Hovančík (57), Nermin  Haskič (83), Tomáš  Ďubek (61), Adam  Zreľák (71)","Juraj  Hovančík (74), Milorad  Nikolić (20)"
FC DAC 1904 Dunajská Streda,FC Spartak Trnava,17.09.2013,16:00,MOL Aréna,1,4,"Michal Gašparík (pen) (59), Andrej Hodek (29), Ivan Schranz (54), Andrej Hodek (57), Tomáš Poznar (78)","Noe Achille  Kwin Amban (37), Goran  Antunović (60), Gabriel  Vitorio Da Silva (66)",Goran  Antunović (85)
AS Trenčín,FC ViOn Zlaté Moravce - Vráble,17.09.2013,17:30,Štadión Sihoť,5,0,"William Alves de Oliveira (12), Haris Hajradinović (25), Gino van Kessel (45), Tomáš Malec (68), William Alves de Oliveira (76)",,
Spartak Myjava,MŠK Žilina,17.09.2013,18:30,Spartak  Myjava,1,1,"Štefan Pekár (2), Serge Ognadon Akakpo (48)","Pavol  Kosík (80), Serge Ognadon  Akakpo (37)",
FC ViOn Zlaté Moravce - Vráble,ŠK Slovan Bratislava ,22.10.2016,17:00,ViOn Aréna,1,5,"Pepe Guilavogui (52), Seydouba Soumah (10), Vukan Savičevič (16), Michal Pintér (vl) (30), Filip Oršula (47), Tamás Priskin (90)",Pepe  Guilavogui (81),
FK Senica,FK Dukla Banská Bystrica,17.09.2013,18:30,FK Senica,1,1,"Martin Zeman (15), Michal Peňaška (29)","Michal  Habánek (32), Petr  Pavlík (66), Branislav  Ľupták (59), Peter  Boroš (90)",
ŠK Slovan Bratislava ,FC Nitra,18.09.2013,18:00,Pasienky,5,0,"Pavel Fořt (2), Róbert Vittek (15), Mamadou Bagayoko (28), Róbert Vittek (40), Pavel Fořt (51)",,
FC ViOn Zlaté Moravce - Vráble,Spartak Myjava,20.09.2013,17:30,ViOn Aréna,1,0,Martin Pribula (25),"Adrián  Candrák (65), Peter  Mazan (79), Matej  Siva (57), Martin  Černáček (59), Peter  Šulek (89)",
FC Spartak Trnava,ŠK Slovan Bratislava ,21.09.2013,16:00,Štadión Antona Malatinského,1,3,"Roman Procházka (7), Pavel Fořt (17), Róbert Vittek (25), Jiří Kladrubský (74)","Peter  Štepanovský (63), Miroslav  Filipko (74), Roman  Procházka (90), Jiří  Kladrubský (7), Seydouba  Soumah (88), Mamadou  Bagayoko (90)",Seydouba  Soumah (90)
MFK Ružomberok,FC DAC 1904 Dunajská Streda,21.09.2013,17:30,MFK Ružomberok,2,0,"Martin Nosek (37), Miloš Lačný (42)","Michal  Gašparík (29), Muris  Mesanović (45), Noe Achille  Kwin Amban (59)",
MŠK Žilina,FC VSS Košice,21.09.2013,17:30,Štadión MŠK Žilina,2,0,"Tomáš Majtán (74), Róbert Pich (81)","Matej  Jelić (8), Roman  Gergel (71), Ivan  Ostojić (15)",
FK Dukla Banská Bystrica,AS Trenčín,21.09.2013,17:30,Štadión SNP Štiavničky,2,2,"Michal Peňaška (74), Matúš Marcin (80), Tomáš Malec (7), Gino van Kessel (32)",,
FC Nitra,FK Senica,21.09.2013,17:30,"FC Nitra, a.s.",1,0,Cleber Silva Nascimento (71),"Martin  Hala (32), Tomáš  Bagi (60), Petr  Kaspřák (88), Juraj  Križko (33), Michal  Habánek (55), Jan  Kalabiška (66)",
FK Dukla Banská Bystrica,Spartak Myjava,28.09.2013,15:30,Štadión SNP Štiavničky,1,0,Patrik Vajda (74),"Branislav  Ľupták (78), Peter  Šulek (82)",
FC Spartak Trnava,FK Senica,28.09.2013,16:00,Štadión Antona Malatinského,1,0,Peter Štepanovský (78),"Jozef  Adámik (17), Martin  Tóth (51), Marek  Janečka (75), Ján  Chovanec (87), Andrej  Hodek (90), Pavel  Čermák (80), Milan  Jirásek (83), Michal  Habánek (90)",
MFK Zemplín Michalovce,FC Tatran Prešov,22.10.2016,17:00,Mestský futbalový štadión,2,2,"Stanislav Danko (17), Stanislav Danko (57), Ashiru Musefiu Olasunkanmi (13), Ashiru Musefiu Olasunkanmi (43)","Dávid  Škutka (21), Tomáš  Sedlák (23), Ivan  Kotora (52), Milan  Šimčák (68), Richard  Kačala (16), Peter  Katona (19)",
MŠK Žilina,MFK Ružomberok,28.09.2013,17:30,Štadión MŠK Žilina,2,3,"Jaroslav Mihalík (32), Viktor Pečovský (90), Tomáš Ďubek (45), Miloš Lačný (68), Adam Zreľák (84)",Tomáš  Majtán (77),
FC ViOn Zlaté Moravce - Vráble,FC VSS Košice,28.09.2013,17:30,ViOn Aréna,1,1,"Michal Pintér (64), Martin Bukata (73)","Patrik  Pavlenda (49), Michal  Pintér (55), Luis Fernando  Furtado (87), Michal  Obročník (90), Peter  Šinglár (60), Darko  Tofiloski (87)",
FC Nitra,AS Trenčín,28.09.2013,17:30,"FC Nitra, a.s.",1,1,"Adrián Čermák (6), Gino van Kessel (43)","Petr  Kaspřák (90), Aldo  Baez (41)",
FC DAC 1904 Dunajská Streda,ŠK Slovan Bratislava ,29.09.2013,14:30,MOL Aréna,1,2,"Michal Gašparík (pen) (63), Marko Milinkovič (45), Pavel Fořt (53)","Jean Paul  Boya Ntsogo (36), Goran  Antunović (42), Martin  Matúš (74), Muris  Mesanović (88), Marko  Milinkovič (23)",
FK Senica,ŠK Slovan Bratislava ,04.10.2013,17:30,FK Senica,0,2,"Marko Milinkovič (45), Pavel Fořt (64)","Hiago  De Oliveira (79), Erich  Brabec (84), Mamadou  Bagayoko (88)",Juraj  Piroska (84)
Spartak Myjava,FC Nitra,05.10.2013,14:30,Spartak  Myjava,4,0,"Štefan Pekár (pen) (60), Milan Ferenčík (64), Roman Častulín (83), Marek Dubeň (vl) (90)","Matej  Siva (18), Pavol  Kosík (50), Tomáš  Bagi (53), Jaroslav  Kolbas (59), Martin  Hala (90)",
