Samuel Lavrinčík,MFK Ružomberok,stredopoliar,10.07.2001,22,4,70,3,13,1
Žan Pelko,FC ViOn Zlaté Moravce - Vráble,brankár,28.09.1990,33,1,1,0,0,0
Oliver Luterán,MFK Ružomberok,stredopoliar,06.09.2001,22,4,68,0,14,0
Jakub Rakyta,MFK Ružomberok,stredopoliar,05.02.2003,20,2,8,0,2,0
Jakub Luka,MFK Ružomberok,obranca,18.08.2003,20,2,10,0,1,0
Matúš Slavíček,AS Trenčín,brankár,11.07.2003,20,0,0,0,0,0
Dejan Trajkovski,FC Spartak Trnava,obranca,14.04.1992,31,2,15,1,2,0
Dao Ismael Stephane Ouattara,FK Pohronie Žiar n.H. Dolná Ždaňa,stredopoliar,15.12.2001,21,0,0,0,0,0
Adrián Macejko,MFK Ružomberok,stredopoliar,26.04.2003,20,2,20,1,2,0
Samuel Garcia Bayon,MFK Zemplín Michalovce,stredopoliar,15.03.1983,40,1,20,1,3,0
Anton Sloboda,FC ViOn Zlaté Moravce - Vráble,stredopoliar,10.07.1987,36,7,126,11,32,2
Attila Horváth,FC DAC 1904 Dunajská Streda,brankár,17.04.2003,20,0,0,0,0,0
Lukáš Jendrek,FC Tatran Prešov,obranca,29.11.2002,20,2,2,0,0,1
Branislav Chudík,ŠK Slovan Bratislava,brankár,10.03.2002,21,0,0,0,0,0
Rash Rahim Ibrahim,AS Trenčín,stredopoliar,10.06.2001,22,3,50,5,11,1
Jakub Novák,MFK Ružomberok,brankár,25.04.2003,20,0,0,0,0,0
Adam Hrdina,ŠK Slovan Bratislava,brankár,12.02.2004,19,3,3,2,0,0
Marek Ujlaky,FC Spartak Trnava,obranca,03.12.2003,19,4,10,0,3,0
Oliver Bias,FC Nitra,stredopoliar,15.06.2001,22,0,0,0,0,0
Branislav Spáčil,FC Nitra,útočník,20.09.2003,20,1,4,0,1,0
Peter Ustaník,FK Pohronie Žiar n.H. Dolná Ždaňa,stredopoliar,27.04.2002,21,0,0,0,0,0
Patrick Karhan,FC Spartak Trnava,stredopoliar,19.06.2003,20,2,5,0,0,1
Oliver Lapoš,AS Trenčín,brankár,22.07.2004,19,0,0,0,0,0
Samuel Bagín,AS Trenčín,obranca,08.02.2004,19,2,18,2,2,0
Patrik Vasiľ,FC Spartak Trnava,brankár,05.12.2004,18,0,0,0,0,0
Ľubomír Krátky,FC Nitra,brankár,27.11.2003,19,0,0,0,0,0
Gabriel Demian,MFK Dukla Banská Bystrica,stredopoliar,04.12.2004,18,2,3,0,0,0
Dominik Hollý,AS Trenčín,stredopoliar,11.11.2003,19,3,48,4,14,1
Luciano Fabian Vera,FC DAC 1904 Dunajská Streda,obranca,09.02.2002,21,2,8,0,1,0
Mario Sauer,MŠK Žilina,stredopoliar,15.05.2004,19,4,35,4,2,0
Martin Oravec,MŠK Žilina,stredopoliar,11.05.2003,20,0,0,0,0,0
Marián Tandara,MŠK Žilina,obranca,06.03.2002,21,0,0,0,0,0
Andrej Pekár,FC Nitra,útočník,16.03.2002,21,1,1,0,0,0
Martin Gomola,MŠK Žilina,stredopoliar,08.01.2002,21,1,1,0,0,0
Vladimír Trabalík,MŠK Žilina,útočník,02.11.2002,20,2,3,0,0,0
Filip Mráz,MŠK Žilina,stredopoliar,19.05.2001,22,2,21,0,6,0
Martin Hubert,ŠK Slovan Bratislava,stredopoliar,20.04.1996,27,1,1,0,0,0
Martin Kušnír,ŠK Slovan Bratislava,útočník,03.06.2003,20,1,1,0,0,0
Matej Starší,MFK Dukla Banská Bystrica,stredopoliar,16.07.1991,32,0,0,0,0,0
Miladin Vujošević,MFK Dukla Banská Bystrica,útočník,18.12.1996,26,0,0,0,0,0
Adam Krejčí,MFK Dukla Banská Bystrica,brankár,03.02.1995,28,0,0,0,0,0
Filip Baláž,MFK Dukla Banská Bystrica,brankár,12.04.2003,20,0,0,0,0,0
Adam Hanes,MFK Dukla Banská Bystrica,stredopoliar,17.06.2002,21,2,26,1,2,0
Viktor Tóth,MFK Dukla Banská Bystrica,stredopoliar,22.01.1998,25,0,0,0,0,0
David Jackuliak,MFK Ružomberok,útočník,02.08.2003,20,2,6,0,0,0
Dalibor Gonda,MFK Dukla Banská Bystrica,stredopoliar,15.10.2001,22,0,0,0,0,0
Matouš Babka,AS Trenčín,brankár,02.01.2002,21,1,1,0,0,0
Denis Vavro,MŠK Žilina,obranca,10.04.1996,27,6,74,8,15,2
Ľuboslav Laura,MFK Tatran Liptovský Mikuláš,stredopoliar,05.07.1994,29,2,50,6,4,0
Dragan Andrić,FC Tatran Prešov,útočník,14.09.1989,34,1,18,7,0,0
Jakub Paur,FC Spartak Trnava,stredopoliar,04.07.1992,31,12,239,37,57,2
Guram Kashia,ŠK Slovan Bratislava,obranca,07.04.1987,36,3,51,5,11,0
Viktor Pečovský,MŠK Žilina,stredopoliar,24.05.1983,40,8,166,7,21,1
Philip Elayo Azango,FC Spartak Trnava,útočník,21.05.1997,26,6,81,17,10,1
Eduvie Ikoba,AS Trenčín,útočník,26.10.1997,25,2,48,9,8,0
Aaron Belmenen,FC ViOn Zlaté Moravce - Vráble,útočník,07.01.2003,20,0,0,0,0,0
Kubilay Türk Yilmaz,MFK Zemplín Michalovce,útočník,09.07.1996,27,5,79,16,8,0
Adam Krčík,MFK Skalica,obranca,16.03.1996,27,3,56,0,5,0
Dávid Krčík,MFK Tatran Liptovský Mikuláš,obranca,28.06.1999,24,2,18,1,3,0
Robin Hranáč,MFK Tatran Liptovský Mikuláš,obranca,29.01.2000,23,1,18,1,2,1
Kristián Flak,MFK Tatran Liptovský Mikuláš,obranca,24.11.1999,23,1,27,2,2,0
Martin Leško,MŠK Žilina,brankár,12.11.1997,25,0,0,0,0,0
Tomáš Staš,MFK Tatran Liptovský Mikuláš,stredopoliar,13.07.1996,27,2,54,6,5,0
Dominik Sváček,MFK Tatran Liptovský Mikuláš,brankár,24.02.1997,26,2,37,5,4,0
Chansoo Kim,MFK Tatran Liptovský Mikuláš,stredopoliar,17.02.2001,22,1,6,0,0,0
Adrian Bartoš,MFK Tatran Liptovský Mikuláš,obranca,12.06.1998,25,1,2,0,0,0
Ezekiel Henty,ŠK Slovan Bratislava,útočník,13.05.1993,30,3,37,12,3,0
Rabiu Ibrahim,ŠK Slovan Bratislava,stredopoliar,15.03.1991,32,9,144,18,34,1
Myenty Abena,ŠK Slovan Bratislava,obranca,12.12.1994,28,5,83,3,9,1
Michal Hamuľak,MFK Zemplín Michalovce,útočník,26.11.1990,32,2,26,3,5,1
Joan Herrera,FK Senica,obranca,14.04.1994,29,3,20,0,1,0
Vernon De Marco Morlacchi,ŠK Slovan Bratislava,obranca,18.11.1992,30,6,143,15,33,0
Jaromír Zmrhal,ŠK Slovan Bratislava,stredopoliar,02.08.1993,30,3,59,11,1,0
Jaba Kankava,ŠK Slovan Bratislava,stredopoliar,18.03.1986,37,3,56,2,11,0
Rafael Ratao,ŠK Slovan Bratislava,stredopoliar,30.11.1995,27,4,57,25,2,0
Vasil Bozhikov,ŠK Slovan Bratislava,obranca,02.06.1988,35,5,109,3,4,0
Alexander Selecký,MFK Ružomberok,stredopoliar,08.10.2002,21,3,32,0,3,0
David Gáč,FK Senica,obranca,23.01.1998,25,1,18,0,3,1
Šimon Šumbera,FK Senica,stredopoliar,05.01.1991,32,1,18,3,6,0
Christopher Mandiangu,MŠK Žilina,útočník,08.02.1992,31,1,4,0,0,0
Christopher Goslin,FK Senica,stredopoliar,12.05.2000,23,1,6,0,0,0
Václav Svoboda,FK Senica,obranca,16.09.1999,24,1,18,2,2,0
Pavel Hezoučký,FK Senica,stredopoliar,11.03.2000,23,1,2,0,0,0
Elvis Sukisa Mashike,MŠK Žilina,útočník,06.06.1994,29,2,27,7,3,0
Lukáš Koprna,FK Senica,obranca,24.10.2003,19,1,5,0,0,0
Michal Ladislav,FK Senica,obranca,19,19,1,1,0,0,0
Andrii Kozhukhar,MFK Zemplín Michalovce,brankár,20.07.1999,24,2,20,4,2,1
Alfonso Artabe Meca,MFK Zemplín Michalovce,obranca,18.08.1988,35,1,22,1,5,0
Darko Tofiloski,FC DAC 1904 Dunajská Streda,brankár,13.01.1986,37,5,116,39,14,0
Sebastian Gembický,MFK Zemplín Michalovce,stredopoliar,25.04.2001,22,1,9,0,0,0
Danylo Beskorovainyi,FC DAC 1904 Dunajská Streda,obranca,07.02.1999,24,4,70,2,17,0
Ahmet Muhamedbegović,FC DAC 1904 Dunajská Streda,obranca,30.10.1998,24,2,43,0,5,0
Andrejs Ciganiks,FC DAC 1904 Dunajská Streda,obranca,12.04.1997,26,2,38,2,4,0
Vahan Bichakhchyan,MŠK Žilina,stredopoliar,09.07.1999,24,5,60,18,3,1
Enis Fazlagič,FC DAC 1904 Dunajská Streda,stredopoliar,27.03.2000,23,5,74,1,23,0
Matúš Katunský,ŠKF ORION TIP Sereď,obranca,20.03.2001,22,1,4,0,2,0
Dominik Kříž,ŠKF ORION TIP Sereď,stredopoliar,25.09.1999,24,1,9,0,0,0
Haiderson Hurtado Palomino,MFK Skalica,obranca,25.11.1995,27,2,28,2,5,0
Marin Ljubičič,ŠKF ORION TIP Sereď,stredopoliar,15.06.1988,35,8,166,18,59,0
Dominik Radić,ŠKF ORION TIP Sereď,stredopoliar,26.07.1996,27,1,27,5,1,0
Roberto Dias Correia Filho,ŠKF ORION TIP Sereď,obranca,08.08.1988,35,3,73,8,11,2
Mihajilo Popović,MFK Tatran Liptovský Mikuláš,obranca,01.01.1993,30,2,52,3,11,0
Ridwan Sanusi,FK Železiarne Podbrezová,stredopoliar,21.09.2002,21,2,15,2,0,0
Moses Cobnan David,ŠKF ORION TIP Sereď,stredopoliar,10.09.2002,21,2,27,10,5,0
Izuchukwu Jude Anthony,FC Spartak Trnava,obranca,03.11.1997,25,3,32,0,4,0
Kelvin Owusu Boateng,FC Spartak Trnava,útočník,24.03.2000,23,2,34,5,3,0
Aleksander Paluszek,FK Pohronie Žiar n.H. Dolná Ždaňa,obranca,09.04.2001,22,1,10,0,1,0
Pavel Čmovš,FK Pohronie Žiar n.H. Dolná Ždaňa,obranca,29.06.1990,33,1,12,0,2,0
Tomáš Huk,FC DAC 1904 Dunajská Streda,obranca,22.12.1994,28,7,142,5,25,1
Marek Výbošťok,FK Pohronie Žiar n.H. Dolná Ždaňa,stredopoliar,09.05.2002,21,1,3,0,1,0
Filip Škrteľ,FK Pohronie Žiar n.H. Dolná Ždaňa,útočník,10.08.2002,21,1,2,0,0,0
Adam Gaži,MFK Skalica,útočník,01.03.2003,20,4,65,3,3,0
Dejan Iliev,AS Trenčín,brankár,25.02.1995,28,2,32,8,4,0
Filip Mastiš,FK Pohronie Žiar n.H. Dolná Ždaňa,útočník,17.07.2002,21,1,1,0,0,0
Kristopher David Twardek,FK Senica,stredopoliar,08.03.1997,26,1,18,0,0,0
Ľubomír Michalík,ŠKF ORION TIP Sereď,obranca,13.08.1983,40,7,132,2,45,3
Patrik Richter,FC ViOn Zlaté Moravce - Vráble,brankár,06.02.2004,19,0,0,0,0,0
Jakub Piotr Kiwior,MŠK Žilina,obranca,15.02.2000,23,4,60,4,11,0
David Mujiri,FC ViOn Zlaté Moravce - Vráble,stredopoliar,28.01.1999,24,1,2,0,0,0
Daniel Horák,FK Pohronie Žiar n.H. Dolná Ždaňa,obranca,10.10.2000,23,1,6,0,1,0
Daniel Scislak,FK Pohronie Žiar n.H. Dolná Ždaňa,stredopoliar,13.03.2000,23,1,13,0,0,0
Tomáš Frühwald,MFK Ružomberok,brankár,23.09.2002,21,2,14,4,0,0
Erik Pačinda,FC Košice,stredopoliar,09.05.1989,34,8,160,50,27,1
Zoran Záhradník,FC DAC 1904 Dunajská Streda,útočník,19.08.2005,18,3,18,1,0,0
Andre Jay Green,ŠK Slovan Bratislava,stredopoliar,26.07.1998,25,2,51,11,1,0
Milan Jurdík,FK Senica,stredopoliar,08.11.1991,31,1,20,4,2,0
Egy Maulana Vikri,FK Senica,stredopoliar,07.07.2000,23,2,26,2,2,0
Stylianos Kokovas,FK Pohronie Žiar n.H. Dolná Ždaňa,obranca,06.07.2001,22,1,11,0,1,0
Branislav Ľupták,MFK Dukla Banská Bystrica,stredopoliar,05.06.1991,32,9,202,8,39,0
Mor Talla Nguer,FK Pohronie Žiar n.H. Dolná Ždaňa,stredopoliar,09.10.1997,26,1,3,0,0,0
Daniel Iglesias Gago,ŠKF ORION TIP Sereď,stredopoliar,17.07.1995,28,2,35,0,8,0
Petar Mićin,ŠKF ORION TIP Sereď,stredopoliar,29.09.1998,25,1,13,1,2,0
Bernard Karrica,ŠKF ORION TIP Sereď,stredopoliar,07.01.2001,22,1,11,2,2,0
Pablo Gallego Lardies,MFK Zemplín Michalovce,útočník,01.10.1993,30,0,0,0,0,0
Zyen Jones,FC Spartak Trnava,stredopoliar,25.08.2000,23,1,7,0,0,1
Didier Lamkel Ze,FC DAC 1904 Dunajská Streda,útočník,17.09.1996,27,1,7,2,1,0
János Hahn,FC DAC 1904 Dunajská Streda,útočník,15.03.1996,27,2,21,3,2,0
Ákos Szendrei,FC DAC 1904 Dunajská Streda,útočník,23.01.2003,20,1,2,0,0,0
Noe Achille Kwin Amban,FC ViOn Zlaté Moravce - Vráble,obranca,14.01.1990,33,5,97,5,18,1
Thibaud Verlinden,FC DAC 1904 Dunajská Streda,útočník,09.07.1999,24,1,16,1,2,0
Nikola Krstović,FC DAC 1904 Dunajská Streda,útočník,05.04.2000,23,3,56,29,15,0
Martin Škrtel,FC Spartak Trnava,obranca,15.12.1984,38,1,17,0,6,1
Ammar Ramadan,FC DAC 1904 Dunajská Streda,stredopoliar,05.01.2001,22,3,49,5,2,0
Marián Lenčéš,FC ViOn Zlaté Moravce - Vráble,brankár,19,19,0,0,0,0,0
Uche Henry Agbo,ŠK Slovan Bratislava,stredopoliar,04.12.1995,27,3,37,1,4,0
Sebastián Rák,FC ViOn Zlaté Moravce - Vráble,útočník,31.07.2003,20,2,3,0,0,0
Jose David Casado Garcia,FC ViOn Zlaté Moravce - Vráble,stredopoliar,14.01.1988,35,4,75,4,20,1
Peter Štepanovský,FC DAC 1904 Dunajská Streda,stredopoliar,12.01.1988,35,5,106,14,32,1
Matúš Kira,FC Košice,brankár,10.10.1994,29,7,111,30,4,0
Ákos Szarka,FC DAC 1904 Dunajská Streda,útočník,24.11.1990,32,5,79,21,26,2
Matúš Repa,FK Senica,stredopoliar,20.07.2002,21,1,7,0,0,0
Brain Peña Perez - Vico,MFK Zemplín Michalovce,stredopoliar,20.06.2002,21,2,43,7,4,0
Zsolt Németh,FC DAC 1904 Dunajská Streda,obranca,01.02.1991,32,1,8,1,3,0
Ɖorđe Jovičić,AS Trenčín,obranca,11.11.2001,21,1,2,0,0,0
Valērijs Šabala,FC DAC 1904 Dunajská Streda,útočník,12.10.1994,29,1,13,1,4,0
Lazar Stojsavljević,AS Trenčín,obranca,05.05.1998,25,3,50,3,16,1
Matej Slávik,FC ViOn Zlaté Moravce - Vráble,brankár,05.08.1994,29,3,32,8,3,0
Njegoš Kupusović,AS Trenčín,útočník,22.02.2001,22,3,52,14,4,0
Rafael Caetano De Araújo,FK Pohronie Žiar n.H. Dolná Ždaňa,útočník,28.03.1985,38,1,3,0,0,0
Matúš Mikušiak,MFK Tatran Liptovský Mikuláš,brankár,14.06.1999,24,1,1,1,0,0
Tobiáš Diviš,MFK Tatran Liptovský Mikuláš,stredopoliar,02.12.2003,19,2,18,0,2,1
Abasa Aremeyaw,MŠK Žilina,obranca,15.08.2003,20,1,4,0,0,0
Samuel Javorček,MŠK Žilina,stredopoliar,19,19,0,0,0,0,0
Polydefkis Volanakis,MFK Zemplín Michalovce,obranca,25.04.2003,20,3,24,1,3,0
János Szépe,FC DAC 1904 Dunajská Streda,obranca,15.03.1996,27,2,4,0,1,0
Dominik Čermák,FK Senica,brankár,06.10.1994,29,1,1,0,0,0
Matúš Matej,MFK Ružomberok,stredopoliar,24.01.2004,19,1,1,0,0,0
Adam Šútor,FC ViOn Zlaté Moravce - Vráble,stredopoliar,14.03.2003,20,0,0,0,0,0
Matej Vajs,MFK Zemplín Michalovce,brankár,29.06.2000,23,0,0,0,0,0
Todor Todoroski,ŠKF ORION TIP Sereď,obranca,26.02.1999,24,1,13,0,1,0
Ivan Šaponjić,ŠK Slovan Bratislava,útočník,02.08.1997,26,2,25,6,3,0
Péter Nagy,FC DAC 1904 Dunajská Streda,stredopoliar,11.12.1996,26,1,4,0,1,0
Tigran Barseghyan,ŠK Slovan Bratislava,stredopoliar,22.09.1993,30,3,45,13,3,0
Abdoulaye Ouattara,FK Senica,stredopoliar,08.01.2001,22,1,6,0,0,0
Raphael Ulrich Anaba Mbida Nga,FK Senica,obranca,08.03.2000,23,1,8,0,1,0
Cyriaque Mayounga - Ngolou,MFK Dukla Banská Bystrica,obranca,04.10.2000,23,2,9,0,0,0
Witan Sulaeman,FK Senica,stredopoliar,08.10.2001,22,2,18,3,4,0
Martin Šindelář,FC Košice,obranca,22.01.1991,32,2,24,0,2,0
Tomche Grozdanovski,FC ViOn Zlaté Moravce - Vráble,stredopoliar,14.03.2000,23,5,69,0,19,0
Tomáš Horák,FC ViOn Zlaté Moravce - Vráble,útočník,03.08.1998,25,2,20,3,2,1
Filip Bainović,FC Spartak Trnava,stredopoliar,23.06.1996,27,3,53,8,15,0
Kristopher Vida,FC DAC 1904 Dunajská Streda,útočník,23.06.1995,28,4,106,29,14,0
Muhammed Sanneh,FK Pohronie Žiar n.H. Dolná Ždaňa,obranca,19.01.2000,23,1,11,0,1,0
Dan Ožvolda,FK Pohronie Žiar n.H. Dolná Ždaňa,stredopoliar,11.10.1996,27,1,12,1,2,0
Ahmed Fofana,FK Pohronie Žiar n.H. Dolná Ždaňa,obranca,13.06.2000,23,1,6,0,1,0
Marek Netolický,FK Pohronie Žiar n.H. Dolná Ždaňa,obranca,20.01.1993,30,1,2,0,0,0
Ivan Straka,FK Pohronie Žiar n.H. Dolná Ždaňa,obranca,02.04.2003,20,0,0,0,0,0
Miłosz Daniel Kozak,FC Spartak Trnava,stredopoliar,23.05.1997,26,2,12,0,0,0
Kazeem Bolaji Soliu,FC Spartak Trnava,stredopoliar,13.12.2002,20,2,15,0,3,0
Dyjan Carlos De Azevedo,FC Spartak Trnava,stredopoliar,23.06.1991,32,2,37,0,2,0
Ricardo Abel Barbosa Ferreira,FC DAC 1904 Dunajská Streda,brankár,03.12.1989,33,1,6,0,0,0
Andre Miguel Pinto Lopes,FC DAC 1904 Dunajská Streda,stredopoliar,01.12.1996,26,1,12,0,1,0
Roland Černák,FC DAC 1904 Dunajská Streda,útočník,22.07.1997,26,4,61,12,9,1
Carlos Alexandre Reis Pinto,FC DAC 1904 Dunajská Streda,obranca,08.07.1998,25,3,44,0,13,0
Viktor Úradník,MFK Ružomberok,stredopoliar,11.08.2004,19,3,11,0,0,0
Henry Addo,MŠK Žilina,útočník,01.05.2003,20,3,18,6,2,0
Samuel Kopásek,MŠK Žilina,obranca,22.05.2003,20,3,13,0,0,0
Richmond Owusu,MŠK Žilina,obranca,02.02.2003,20,2,22,0,1,0
Norbert Sándor Balogh,FC DAC 1904 Dunajská Streda,útočník,21.02.1996,27,2,19,2,4,0
Roman Čerepkai,FC ViOn Zlaté Moravce - Vráble,stredopoliar,06.04.2002,21,2,21,4,1,0
Yushi Shimamura,MFK Zemplín Michalovce,stredopoliar,20.12.1999,23,3,14,0,0,0
David Toshevski,MFK Zemplín Michalovce,útočník,22,22,1,7,0,4,0
Róbert Polievka,MFK Dukla Banská Bystrica,stredopoliar,09.06.1996,27,6,127,24,13,0
Eynel Domingos Rocha Soares,AS Trenčín,stredopoliar,25.10.1998,24,3,52,6,5,0
Ismael Diomande,FK Pohronie Žiar n.H. Dolná Ždaňa,stredopoliar,28.08.1992,31,1,2,0,0,0
Edin Osmanović,ŠKF ORION TIP Sereď,stredopoliar,30.08.2001,22,1,4,0,0,1
Amar Tahrić,ŠKF ORION TIP Sereď,stredopoliar,04.05.2002,21,1,3,0,0,0
Sandi Ćoralić,FK Pohronie Žiar n.H. Dolná Ždaňa,obranca,12.02.1998,25,0,0,0,0,0
Juraj Švec,FC ViOn Zlaté Moravce - Vráble,brankár,25,25,0,0,0,0,0
Adam Matoš,MFK Tatran Liptovský Mikuláš,útočník,17.02.2002,21,2,12,0,0,0
Marko Živkovič,FC DAC 1904 Dunajská Streda,obranca,17.05.1994,29,3,55,2,10,1
Regő Szánthó,FC DAC 1904 Dunajská Streda,útočník,22.11.2000,22,2,30,5,1,0
Dávid Petrik,MFK Zemplín Michalovce,stredopoliar,14.06.2005,18,2,14,1,0,0
Andrej Stojchevski,MŠK Žilina,stredopoliar,26.05.2003,20,3,39,4,13,1
Pavol Bellás,MFK Zemplín Michalovce,útočník,28.05.1997,26,2,8,0,0,0
Tomáš Odráška,FK Senica,brankár,20,20,1,1,0,0,0
David Kudláč,FK Senica,stredopoliar,19,19,1,4,0,0,0
Marek Macho,FK Senica,útočník,19,19,1,5,0,0,0
Alexander Prelec,FK Senica,obranca,20,20,1,2,0,0,0
Adam Bíly,FK Senica,stredopoliar,19,19,1,4,0,0,0
Pavol Škodáček,FK Senica,stredopoliar,19,19,1,3,0,0,0
Tomáš Ravas,FK Senica,stredopoliar,18,18,1,1,0,0,0
Oskar Osvald,FK Senica,obranca,20,20,1,2,0,1,0
Denis Surový,FK Senica,obranca,19,19,1,2,0,0,0
Andrej Barcaj,FK Senica,stredopoliar,19,19,1,2,0,0,0
Ján Vrablic,FK Senica,útočník,20,20,1,4,0,0,0
Norbert Hegyi,FK Senica,stredopoliar,19,19,1,1,0,0,0
Nikolas Stachovič,FK Senica,obranca,20,20,1,3,0,0,0
Pierre Kodjo Hounlete,FK Pohronie Žiar n.H. Dolná Ždaňa,stredopoliar,21,21,1,1,0,0,0
Lukáš Jurka,FK Senica,stredopoliar,19,19,1,2,0,0,0
Daniel Bogdalík,FK Senica,obranca,20,20,1,1,0,0,0
Martin Schlossár,ŠK Slovan Bratislava,stredopoliar,25,25,1,1,0,0,0
Filip Regitko,FK Pohronie Žiar n.H. Dolná Ždaňa,brankár,20,20,0,0,0,0,0
Matej Balciar,FK Pohronie Žiar n.H. Dolná Ždaňa,brankár,18,18,0,0,0,0,0
Jozef Halcin,FK Senica,stredopoliar,19,19,1,1,0,0,0
Adam Keznikl,FK Senica,stredopoliar,18,18,1,1,0,0,0
Peter Chlupík,FK Senica,obranca,18,18,1,1,0,0,0
Dominik Šnajder,MŠK Žilina,stredopoliar,20,20,0,1,0,0,0
Adrián Chovan,ŠK Slovan Bratislava,brankár,08.10.1995,28,8,106,29,4,0
Šimon Mičuda,MFK Dukla Banská Bystrica,obranca,28.01.2004,19,2,19,0,0,0
Michal Jeřábek,MFK Zemplín Michalovce,obranca,10.09.1993,30,2,21,1,7,0
Jeffrey Ket,AS Trenčín,obranca,06.04.1993,30,1,12,0,3,0
David Alberto Depetris,MFK Dukla Banská Bystrica,útočník,11.11.1988,34,7,107,45,8,0
Július Nôta,MFK Dukla Banská Bystrica,brankár,13.08.1999,24,0,0,0,0,0
Jakub Uhrinčať,MFK Dukla Banská Bystrica,obranca,07.02.2001,22,2,36,2,6,0
Matúš Köröš,MFK Dukla Banská Bystrica,stredopoliar,17.11.2003,19,1,4,0,0,0
Cristian Ezequiel Ramirez,AS Trenčín,stredopoliar,29.03.1995,28,1,4,0,0,0
Adewale Oladoye,AS Trenčín,stredopoliar,25.08.2001,22,1,11,0,2,0
Roman Šebeň,AS Trenčín,obranca,09.03.2003,20,1,7,0,1,0
Samuel Mawuena Gidi,MŠK Žilina,stredopoliar,15.04.2004,19,2,43,3,7,1
Lukáš Štetina,FC Spartak Trnava,obranca,28.07.1991,32,2,40,0,8,0
Alain Richard Ebwelle,FK Senica,útočník,28.09.1995,28,1,17,0,1,0
Denys Balan,FC ViOn Zlaté Moravce - Vráble,obranca,18.08.1993,30,1,6,0,1,0
Peter Kováčik,FK Železiarne Podbrezová,obranca,01.12.2000,22,2,26,7,3,0
Nicolas Šikula,FK Železiarne Podbrezová,obranca,15.05.2003,20,1,20,0,1,0
Andy Masaryk,FK Železiarne Podbrezová,útočník,07.04.2005,18,2,8,1,0,0
Martin Lupták,FK Železiarne Podbrezová,stredopoliar,28.02.2004,19,1,1,0,0,0
Siemen Voet,ŠK Slovan Bratislava,obranca,03.02.2000,23,2,11,0,1,0
Eric Kleybel Ramirez Matheus,FC DAC 1904 Dunajská Streda,útočník,20.11.1998,24,4,82,31,18,0
Juraj Kucka,ŠK Slovan Bratislava,stredopoliar,26.02.1987,36,2,36,6,4,0
Giorgi Chakvetadze,ŠK Slovan Bratislava,stredopoliar,29.08.1999,24,1,25,1,0,0
Cesar Rodolfo Blackman Camarena,ŠK Slovan Bratislava,obranca,02.04.1998,25,7,113,3,18,1
Martin Nečas,MFK Tatran Liptovský Mikuláš,obranca,04.09.1998,25,1,28,0,4,0
Imrich Bedecs,MFK Tatran Liptovský Mikuláš,obranca,12.12.1991,31,1,26,2,2,1
Denis Gröger,MFK Tatran Liptovský Mikuláš,brankár,17.02.1999,24,1,5,1,0,0
Ondřej Rudzan,MFK Skalica,obranca,25.08.1998,25,2,24,1,4,0
Mário Hollý,MFK Skalica,stredopoliar,25.04.2000,23,2,35,2,9,0
Martin Mášik,MFK Skalica,stredopoliar,08.01.1999,24,2,29,1,4,0
Martin Petr,MFK Skalica,stredopoliar,14.03.1999,24,1,1,0,0,0
Martin Černek,MFK Skalica,obranca,30.12.1994,28,2,30,0,3,1
Stephano Alves De Almeida,FC ViOn Zlaté Moravce - Vráble,obranca,17.09.1993,30,1,27,5,6,0
Spyridon Risvanis,FC DAC 1904 Dunajská Streda,obranca,03.01.1994,29,2,25,0,7,2
Marek Belko,FK Železiarne Podbrezová,útočník,18.10.2003,19,0,0,0,0,0
Alex Molčan,FK Železiarne Podbrezová,obranca,27.03.2003,20,0,0,0,0,0
Adam Danko,FK Železiarne Podbrezová,brankár,27.06.2003,20,0,0,0,0,0
Alden Šuvalija,AS Trenčín,stredopoliar,03.03.2002,21,1,23,1,6,0
Dominik Ťapaj,MFK Ružomberok,brankár,10.05.2004,19,1,5,3,1,0
Josimar Jose Évora Dias,AS Trenčín,brankár,03.06.1986,37,2,19,5,1,0
Dávid Húska,MFK Tatran Liptovský Mikuláš,brankár,30.09.2003,20,1,1,0,0,0
Filip Mielke,FK Železiarne Podbrezová,obranca,09.04.2005,18,1,2,0,0,0
Panagiotis Deligiannidis,MFK Zemplín Michalovce,stredopoliar,29.08.1996,27,1,1,0,0,0
Yusuf Otubanjo,MŠK Žilina,útočník,12.09.1992,31,2,33,10,4,0
Martin Talakov,FK Železiarne Podbrezová,stredopoliar,09.03.2003,20,2,20,0,4,0
Azeez Oseni,FC Spartak Trnava,stredopoliar,16.10.2002,20,2,21,2,3,0
Jakub Kousal,MFK Skalica,stredopoliar,06.09.2002,21,2,20,1,3,0
Bálint Szolgai,FC DAC 1904 Dunajská Streda,obranca,19,19,0,0,0,0,0
Marcel Vasiľ,FC Košice,stredopoliar,09.02.2001,22,2,16,1,0,0
Ondřej Štursa,MFK Skalica,útočník,17.06.2000,23,1,1,0,0,0
Željko Gavrić,FC DAC 1904 Dunajská Streda,stredopoliar,05.12.2000,22,2,25,5,2,0
Erik Daniel,FC Spartak Trnava,stredopoliar,04.02.1992,31,11,277,33,25,0
Adam Horvát,FK Železiarne Podbrezová,útočník,18.02.2004,19,1,7,0,0,0
Martin Toml,FC ViOn Zlaté Moravce - Vráble,obranca,25.03.1996,27,1,18,0,0,0
Dávid Ovšonka,FK Železiarne Podbrezová,obranca,19,19,0,0,0,0,0
Sudais Ali Baba,FC Spartak Trnava,stredopoliar,25.08.2000,23,1,2,0,0,0
